fid,OBJECTID,COUNTRY,CITIES,FUA_OR_CIT,CODE2012,ITEM2012,PROD_DATE,IDENT,AREA,Pop2012,fid_2,cat,value
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",168514,470627,7
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",168524,468277,6
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",156680,472340,5
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",156671,471347,6
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",156673,471621,6
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",168509,470858,4
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",156305,466799,4
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",156296,468013,6
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",156300,467743,4
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",156309,469570,5
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",162212,459949,4
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",167838,458664,6
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",167983,458662,7
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",167987,457593,4
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",167990,457861,5
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",168097,456208,4
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",167883,458909,5
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",168021,458394,6
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",167979,458124,6
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",167896,456785,4
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",168053,458391,4
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",168037,456784,6
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",167900,456514,6
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",156140,466797,6
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",156306,466798,5
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",156272,465667,6
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",156638,466101,4
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",156624,467744,4
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",156628,467535,6
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",156211,459144,6
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",156219,458655,4
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",156215,458905,6
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",156777,468274,6
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",156778,468524,5
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",168359,466803,7
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",156370,459942,4
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",167878,459425,4
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",167881,458907,6
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",167909,459691,5
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",156637,466102,4
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",156640,465885,9
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",156582,463523,7
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",156763,466103,7
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",156771,467289,6
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",156590,461510,5
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",156596,461273,4
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",156695,460481,5
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",156702,462002,7
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",156712,463001,4
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",156714,462270,7
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",162214,461275,6
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",168374,463002,7
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",167854,462271,6
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",162217,462489,8
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",167834,460763,6
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",162222,463525,4
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",167859,462004,4
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",167853,461757,4
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",168373,463528,5
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",156435,477548,5
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",156470,478750,4
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",156438,477059,4
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",156513,473054,7
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",156816,480738,6
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",168404,479240,4
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",168380,473542,7
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",168390,473062,7
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",168392,473316,8
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",168397,472809,7
19,55276,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55275-IE001L1,39209.372207000000344,"0",168610,480502,4
20,56219,IE,Dublin,IE001L1,"23000",Pastures,"2018",56218-IE001L1,127475.290930999995908,"128",,,
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",156829,484627,9
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",156789,484385,6
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",156826,484628,6
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",156827,484629,8
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",156828,484630,6
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",156790,484386,4
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",156824,484387,6
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",156825,484388,5
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",156791,484133,4
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",156792,484135,4
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",156793,484136,6
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",156794,483869,6
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",156795,483357,4
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",156796,483871,10
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",156797,483615,7
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",156798,483872,7
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",156799,483355,8
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",156800,483616,6
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",156830,483617,7
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",156801,483356,7
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",168433,483092,7
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",168434,483618,5
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",156802,483091,6
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",168435,483619,4
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",168436,483358,4
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",156803,482828,7
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",168437,483359,6
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",156804,482829,4
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",168438,483093,5
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",156805,482565,4
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",156806,482566,7
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",156807,482567,4
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",168439,482830,7
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",156808,482569,10
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",168440,482831,8
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",156809,482314,8
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",156810,481783,4
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",168441,482570,8
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",168442,482317,7
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",156811,481782,7
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",168443,482315,4
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",156812,481506,6
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",156813,481246,6
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",156815,480981,5
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",156817,480741,5
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",156818,480739,4
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",156819,480499,5
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",156820,480740,6
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",156821,480498,4
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",156822,480500,4
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",156823,480501,7
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",168444,482316,5
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",168445,482044,6
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",168446,481784,8
21,56466,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",56465-IE001L1,158236.389342999988003,"1346",168447,481785,9
